player_id,last_season,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,foot,height_in_cm,market_value,Highest_value
312486,2015,Berend Schootstra,Netherlands,Netherlands,11/03/1995,Midfield,,179,,45000
320839,2015,Pim Ten Have,,Netherlands,19/08/1996,Defender,,0,,45000
29324,2015,Robert Braber,Netherlands,Netherlands,09/11/1982,Attack,Right,193,,540000
186858,2015,Lesly De Sa,Netherlands,Angola,02/04/1993,Attack,Right,172,135000,540000
272844,2015,Jordy Vleugels,Belgium,Belgium,17/05/1996,Midfield,Right,174,,90000
34375,2015,Jeffrey Altheer,Netherlands,Netherlands,09/03/1987,Midfield,Right,178,,450000
24819,2015,Nick Van Der Velden,Netherlands,Netherlands,16/12/1981,Attack,Both,189,,900000
84260,2015,Nicky Kuiper,Netherlands,Netherlands,07/06/1989,Defender,Left,183,,1350000
13074,2015,David Meul,Belgium,Belgium,03/07/1981,Goalkeeper,Right,194,,360000
6403,2015,Bas Sibum,Netherlands,Netherlands,26/12/1982,Midfield,Both,183,,1130000
272699,2015,Rick Hemmink,Netherlands,Netherlands,14/02/1993,Attack,,184,,68000
271670,2015,Menno Heerkes,Netherlands,Netherlands,22/07/1993,Midfield,Right,180,,158000
232499,2015,Coen Gortemaker,Netherlands,Netherlands,29/01/1994,Defender,Left,185,,90000
19061,2015,Frank Van Der Struijk,Netherlands,Netherlands,28/03/1985,Defender,Right,181,,1080000
326337,2015,Dylan Nieuwenhuijs,Netherlands,Netherlands,27/01/1995,Defender,Both,191,,45000
120034,2015,Vytautas Andriuskevicius,UdSSR,Lithuania,08/10/1990,Defender,Left,188,,630000
55396,2015,Evgeniy Pomazan,UdSSR,Russia,31/01/1989,Goalkeeper,Right,193,225000,675000
81497,2015,Wiljan Pluim,Netherlands,Netherlands,04/01/1989,Attack,Right,194,315000,675000
280472,2015,Dalvin Havertong,Netherlands,Netherlands,27/02/1995,Defender,Both,170,,45000
45543,2015,Vito Wormgoor,Netherlands,Netherlands,16/11/1988,Defender,Right,188,450000,900000
71123,2015,Andre Krul,Netherlands,Netherlands,08/05/1987,Goalkeeper,,186,45000,225000
23492,2015,Thomas Kristensen,Denmark,Denmark,17/04/1983,Midfield,Right,188,,1350000
12115,2015,Sjoerd Ars,Netherlands,Netherlands,15/04/1984,Attack,Right,183,,540000
130674,2015,Kristjan Gauti Emilsson,Sweden,Iceland,26/04/1993,Attack,Left,186,,180000
215092,2015,Pascal Huser,Netherlands,Netherlands,17/04/1995,Attack,Right,184,,68000
23996,2015,Moubarak Boussoufa,Netherlands,Morocco,15/08/1984,Attack,Right,167,,12600000
125250,2015,Celso Ortiz,Paraguay,Paraguay,26/01/1989,Midfield,Left,175,1350000,2700000
28815,2015,Jan Wuytens,Belgium,Belgium,09/06/1985,Defender,Left,189,,2029999
269553,2015,Abraham Attobrah,Ghana,Ghana,15/03/1995,Attack,,170,,135000
207931,2015,Mehdi Cannatov,Russia,Azerbaijan,26/01/1992,Goalkeeper,Right,187,360000,360000
122694,2015,Chuks Aneke,England,England,03/07/1993,Attack,Right,191,360000,900000
232015,2015,Oskar Zawada,Poland,Poland,01/02/1996,Attack,Right,192,270000,270000
45140,2015,Ghislain Gimbert,France,France,07/08/1985,Attack,Right,183,180000,810000
30667,2015,Robbert Schilder,Netherlands,Netherlands,18/04/1986,Defender,Left,178,,2250000
147396,2015,Bruno Uvini,Brazil,Brazil,03/06/1991,Defender,Left,187,900000,2700000
261106,2015,Timo Plattel,Netherlands,Netherlands,12/03/1994,Goalkeeper,Right,190,,225000
118014,2015,Cedric Dulivo,France,France,29/08/1989,Defender,Right,181,,720000
315280,2015,Nigel Robertha,Netherlands,Curacao,13/02/1998,Attack,Right,182,1080000,1350000
4315,2015,Johnny Heitinga,Netherlands,Netherlands,15/11/1983,Defender,Right,180,,10800000
414657,2015,Jordy Verstraeten,,Belgium,09/01/1996,Defender,Right,0,,90000
15597,2015,Artur Tlisov,UdSSR,Russia,10/06/1982,Midfield,Both,180,,1350000
6861,2015,Karel Dhaene,Belgium,Belgium,05/09/1980,Defender,Both,184,,2250000
45166,2015,Joel Sami,France,DR Congo,13/11/1984,Defender,Right,191,,1580000
32387,2015,Baptiste Ulens,Belgium,Belgium,24/07/1987,Defender,Both,177,,450000
89030,2015,Maxime Chanot,France,Luxembourg,21/11/1989,Defender,Right,186,900000,1350000
321558,2015,Arno Claeys,,Belgium,05/04/1994,Defender,Right,190,,90000
110082,2015,Darren Keet,South Africa,South Africa,05/08/1989,Goalkeeper,Left,183,248000,1080000
143223,2015,Mohamed Aoulad,Belgium,Belgium,29/08/1991,Attack,,183,,900000
127191,2015,Formose Mendy,Senegal,Guinea-Bissau,08/10/1993,Defender,Right,185,225000,900000
240057,2015,Gijs Brouwers,,Belgium,21/01/1996,Midfield,,0,,45000
15796,2015,Igor Lolo,Cote d'Ivoire,Cote d'Ivoire,22/07/1982,Defender,Right,180,,1350000
46121,2015,Nikola Petkovic,Jugoslawien (SFR),Serbia,28/03/1986,Defender,Left,185,,1130000
63469,2015,Ruud Boymans,Netherlands,Netherlands,28/04/1989,Attack,Right,188,,1350000
237632,2015,Kamil Miazek,Poland,Poland,15/08/1996,Goalkeeper,Right,194,,135000
335244,2015,Hamza Boukhari,Netherlands,Netherlands,28/03/1995,Attack,Both,0,,113000
128304,2015,Frederic Gounongbe,Belgium,Benin,01/05/1988,Attack,Left,191,,1350000
56317,2015,Michiel Hemmen,Netherlands,Netherlands,28/06/1987,Attack,Right,193,,540000
17320,2015,Rick Kruys,Netherlands,Netherlands,09/05/1985,Midfield,Right,177,,675000
63334,2015,Daan Bovenberg,Netherlands,Netherlands,25/10/1988,Defender,Right,185,,900000
49640,2015,Kevin Van Diermen,Netherlands,Netherlands,03/07/1989,Defender,Right,186,,450000
273001,2015,Rodney Antwi,Netherlands,Netherlands,03/11/1995,Attack,Left,176,225000,450000
241487,2015,Ali Ulusoy,Netherlands,Netherlands,15/02/1996,Defender,Right,174,,90000
266781,2015,Yannick Cortie,Netherlands,Netherlands,07/05/1993,Defender,Left,183,,180000
383208,2015,Stijn Jeurissen,Belgium,Belgium,22/01/1997,Goalkeeper,Both,188,,45000
124889,2015,Tom Overtoom,Netherlands,Netherlands,20/11/1990,Midfield,Right,173,113000,270000
34785,2015,Joey Van Den Berg,Netherlands,Netherlands,13/02/1986,Midfield,Left,185,,1800000
215095,2015,Robert Van Koesveld,Netherlands,Netherlands,24/01/1995,Defender,Left,184,,135000
275385,2015,Cihat Celik,Netherlands,Netherlands,02/01/1996,Midfield,Right,184,180000,180000
38963,2015,Bart Buysse,Belgium,Belgium,16/10/1986,Defender,Left,178,,900000
187185,2015,Nassir El Aissati,Netherlands,Netherlands,12/08/1994,Midfield,Right,178,,90000
374698,2015,Guy Smit,Netherlands,Netherlands,19/01/1996,Goalkeeper,,196,68000,68000
29903,2015,Benjamin Kirsten,DDR,Germany,02/06/1987,Goalkeeper,Right,182,,900000
241502,2015,Achille Vaarnold,Suriname,Netherlands,26/01/1996,Attack,,180,,225000
61758,2015,Kevin Koffi,Cote d'Ivoire,Cote d'Ivoire,25/06/1986,Attack,Right,181,45000,720000
51969,2015,Marcel Appiah,Germany,Germany,26/03/1988,Defender,Right,189,68000,495000
215134,2015,Nikolay Dergachev,Russia,Russia,24/05/1994,Midfield,Right,173,,90000
347036,2015,Leeroy Schorea,Netherlands,Curacao,03/03/1997,Defender,,165,,45000
182398,2015,Jessy Galvez Lopez,Belgium,Belgium,17/07/1995,Attack,Left,177,,540000
111964,2015,Mohammad Ghadir,Israel,Israel,21/01/1991,Attack,Right,170,180000,630000
176514,2015,Rafal Wolski,Poland,Poland,10/11/1992,Attack,Right,180,900000,3600000
224947,2015,Oswal Alvarez,Colombia,Colombia,11/06/1995,Attack,Right,176,180000,270000
66660,2015,Matias Suarez,Argentina,Argentina,09/05/1988,Attack,Right,183,3150000,9000000
191830,2015,Renato Ibarra,Ecuador,Ecuador,20/01/1991,Attack,Right,175,900000,3600000
181791,2015,Jason Adesanya,Nigeria,Belgium,26/05/1993,Attack,Right,188,,450000
18949,2015,Meme Tchite,Burundi,Burundi,31/01/1984,Attack,Right,176,,7200000
34991,2015,Elimane Coulibaly,Senegal,Senegal,15/03/1980,Attack,Right,188,,1260000
295327,2015,Saviour Godwin,Nigeria,Nigeria,22/08/1996,Attack,Right,173,428000,428000
159748,2015,Raphael Lecomte,France,France,22/05/1988,Midfield,Right,178,135000,450000
78569,2015,Xavier Luissint,,France,13/01/1984,Defender,,175,,405000
79972,2015,Baptiste Schmisser,France,France,26/02/1986,Defender,Right,194,,630000
72734,2015,Mathieu Cornet,Belgium,Belgium,08/08/1990,Attack,Left,190,68000,360000
75062,2015,Frederic Brillant,France,France,26/06/1985,Defender,Right,190,,630000
292665,2015,Ante Blazevic,Croatia,Croatia,05/05/1996,Defender,Right,177,225000,270000
130119,2015,Yaya Soumahoro,Cote d'Ivoire,Cote d'Ivoire,28/09/1989,Attack,Left,173,,1080000
237829,2015,Mathias Schils,Belgium,Belgium,01/05/1993,Midfield,Right,183,180000,360000
123639,2015,May Mahlangu,South Africa,South Africa,01/05/1989,Midfield,Both,173,270000,2250000
126669,2015,Pierre Baptiste Baherle,France,France,07/07/1991,Midfield,Right,180,,225000
22339,2015,Sekou Cisse,Cote d'Ivoire,Cote d'Ivoire,23/05/1985,Attack,Both,184,,2700000
26797,2015,Julien Gorius,France,France,17/03/1985,Midfield,Right,183,,2700000
402884,2015,Nicolas Gerits,Belgium,Belgium,02/08/1995,Defender,Right,175,,45000
19230,2015,Alessandro Iandoli,Switzerland,Switzerland,29/04/1984,Defender,Left,181,,720000
314463,2015,Mehdi Lazaar,Belgium,Belgium,09/03/1993,Attack,Right,179,68000,135000
411119,2015,Reno Wilmots,,Belgium,16/03/1997,Defender,,0,135000,180000
226060,2015,Fran Brodic,Croatia,Croatia,08/01/1997,Attack,Both,180,270000,450000
231642,2015,Salomon Nirisarike,Rwanda,Rwanda,23/03/1993,Defender,Right,186,180000,360000
111011,2015,Yvan Erichot,France,France,25/03/1990,Defender,Right,188,,1530000
372380,2015,Emil Velic,Slovenia,Slovenia,06/02/1995,Goalkeeper,Left,190,180000,225000
156618,2015,Maxime Colin,France,France,15/11/1991,Defender,Right,180,1620000,3150000
385839,2015,Jordan Renson,,Belgium,14/05/1996,Defender,Right,0,,
121577,2015,Mushaga Bakenga,Norway,Norway,08/08/1992,Attack,Right,181,450000,1800000
270414,2015,Leandro Pereira,Brazil,Brazil,03/07/1991,Attack,Right,190,720000,2250000
35813,2015,Victor Vazquez,Spain,Spain,20/01/1987,Attack,Right,180,360000,3600000
261154,2015,Shadrach Eghan,Ghana,Ghana,18/09/1994,Attack,,165,,1580000
140715,2015,Wannes Van Tricht,,Belgium,13/11/1993,Midfield,,173,,450000
22340,2015,Michael Cordier,Belgium,Belgium,27/03/1984,Goalkeeper,Right,183,,405000
254280,2015,Reuben Acquah,Ghana,Ghana,03/11/1996,Midfield,Right,182,180000,360000
111027,2015,Remi Pillot,France,France,27/07/1990,Goalkeeper,Right,187,225000,540000
238474,2015,Ljuban Crepulja,Bosnia-Herzegovina,Croatia,02/09/1993,Midfield,Right,178,900000,900000
50388,2015,Vladimir Volkov,Jugoslawien (SFR),Montenegro,06/06/1986,Defender,Left,185,,1350000
120788,2015,Yannick Reuten,Belgium,Belgium,09/05/1995,Midfield,Right,185,,90000
302473,2015,Faysel Kasmi,,Belgium,31/10/1995,Midfield,Left,168,180000,900000
265568,2015,Achraf Achaoui,Belgium,Morocco,10/12/1996,Defender,Left,180,,180000
253125,2015,Joao Rodriguez,Colombia,Colombia,19/05/1996,Attack,Right,180,315000,450000
123921,2015,Mourad Satli,Algeria,Algeria,29/01/1990,Defender,Right,187,135000,900000
60602,2015,Yohann Thuram,France,Guadeloupe,31/10/1988,Goalkeeper,Right,188,270000,1800000
9643,2015,Karel Geraerts,Belgium,Belgium,05/01/1982,Midfield,Right,186,,3150000
285998,2015,Ayrton Mboko,Belgium,Belgium,23/10/1997,Defender,Right,179,270000,360000
166470,2015,Hilaire Momi,Central African Republic,Central African Republic,16/03/1990,Attack,Both,187,,405000
325499,2015,Gregoire Martin,,Belgium,08/02/1996,Midfield,,0,,
398807,2015,Olivier Kingue,Cameroon,Cameroon,20/02/1996,Defender,Left,188,180000,270000
170604,2015,Denis Masyutin,Russia,Russia,09/07/1995,Defender,Right,181,,158000
226542,2015,Tars Notteboom,,Belgium,18/01/1996,Attack,,175,,45000
250526,2015,Yan De Maeyer,,Belgium,25/05/1997,Defender,Right,178,,90000
199301,2015,Filip Starzynski,Poland,Poland,27/05/1991,Attack,Right,184,720000,900000
99637,2015,Arthur Henrique,Brazil,Brazil,14/01/1987,Defender,Left,178,45000,630000
381832,2015,Roman Krivulkin,Belarus,Belarus,18/02/1996,Defender,Left,170,135000,180000
182878,2015,Adrian Adam,France,France,06/04/1995,Midfield,,177,,180000
69401,2015,Besart Abdurahimi,Jugoslawien (SFR),North Macedonia,31/07/1990,Attack,Right,180,158000,1080000
58228,2015,Marinho,Portugal,Portugal,26/04/1983,Attack,Left,166,,1350000
30306,2015,Ivanildo,Guinea-Bissau,Guinea-Bissau,09/01/1986,Attack,Left,176,,810000
333386,2015,Jeremy Houze,,Belgium,22/10/1996,Attack,Left,179,,90000
75298,2015,Ramon Cardozo,Paraguay,Paraguay,23/04/1986,Attack,Right,190,,1350000
84970,2015,Nathan Junior,Brazil,Brazil,10/03/1989,Attack,Right,184,90000,1130000
51164,2015,Aleksandrs Cauna,UdSSR,Latvia,19/01/1988,Midfield,Left,175,,2700000
47931,2015,Rafinha,Brazil,Brazil,29/06/1982,Defender,Right,184,,720000
228038,2015,Michael,Brazil,Brazil,19/04/1993,Attack,Right,186,135000,675000
140205,2015,Bernie Ibini Isei,Nigeria,Australia,12/10/1992,Attack,Both,187,315000,675000
191813,2015,Tijane,Guinea-Bissau,Portugal,28/06/1991,Attack,Left,181,,180000
212413,2015,Ulysse Diallo,Mali,Mali,26/10/1992,Attack,Left,182,135000,315000
431131,2015,Raul Almeida,Portugal,Portugal,02/11/1997,Attack,Right,175,,135000
333913,2015,Gustavo,Brazil,Brazil,29/03/1994,Attack,Right,188,1350000,1350000
346918,2015,Paulinho,Brazil,Brazil,07/01/1993,Attack,,173,,225000
72860,2015,Zezinho,Brazil,Brazil,14/03/1992,Attack,Left,175,,900000
401636,2015,Duarte Nuno,Portugal,Portugal,28/05/1998,Goalkeeper,Right,180,,
234752,2015,Edgar Abreu,Portugal,Portugal,16/02/1994,Midfield,Right,178,,360000
114831,2015,Byung Soo Yoo,"Korea, South","Korea, South",26/03/1988,Attack,Right,183,225000,1800000
329768,2015,Keven Sousa,Cape Verde,Cape Verde,06/06/1989,Goalkeeper,Right,188,,90000
345800,2015,Barata,Portugal,Portugal,03/03/1996,Midfield,Right,179,,180000
138139,2015,Alan Henrique,Brazil,Brazil,19/06/1991,Defender,Right,189,90000,225000
380764,2015,Lynneeker,Brazil,Brazil,11/01/1994,Attack,Right,169,,90000
14137,2015,Briguel,Portugal,Portugal,08/03/1979,Defender,Right,174,,720000
58364,2015,Damien Plessis,France,France,05/03/1988,Midfield,Left,193,,450000
256711,2015,Lassina Toure,Burkina Faso,Burkina Faso,18/02/1992,Defender,Right,184,,45000
297467,2015,Carlos Fortes,Portugal,Portugal,09/11/1994,Attack,Right,188,270000,585000
57943,2015,Aaron Niguez,Spain,Spain,26/04/1989,Attack,Both,170,180000,1350000
292281,2015,Simaozinho,Portugal,Portugal,31/05/1995,Defender,Left,180,203000,810000
107667,2015,Stian Ringstad,Norway,Norway,29/08/1991,Defender,Left,188,90000,540000
260543,2015,Nemanja Nikolic,Yugoslavia (Republic),Serbia,19/10/1992,Attack,Both,188,1080000,1350000
258933,2015,Wanderson,Brazil,Brazil,31/05/1992,Attack,Right,182,,270000
256691,2015,Pana,Angola,Angola,09/03/1992,Midfield,Right,182,203000,383000
213539,2015,Matheuzinho,Brazil,Brazil,21/02/1993,Attack,Left,171,450000,810000
128955,2015,Leandro Chaparro,Argentina,Argentina,07/01/1991,Attack,Left,173,,675000
26239,2015,Pedro Botelho,Brazil,Brazil,14/12/1989,Defender,Left,186,,1350000
351808,2015,Ruben Dionisio,Portugal,Portugal,07/07/1995,Goalkeeper,Right,178,,90000
34951,2015,Bruno Miguel,Portugal,Portugal,24/09/1982,Defender,Right,188,,540000
129128,2015,Romario,Brazil,Brazil,28/06/1992,Defender,Left,184,,225000
13122,2015,Manuel Jose,Portugal,Portugal,04/02/1981,Midfield,Right,174,,900000
361699,2015,Tiago Serralheiro,Portugal,Portugal,20/03/1997,Attack,Right,184,,
70724,2015,Rodrigo Antonio,Brazil,Brazil,27/07/1987,Midfield,Right,179,,1080000
322811,2015,Marion,Brazil,Brazil,07/09/1991,Attack,Left,172,,675000
425372,2015,Edu Pinheiro,Portugal,Portugal,08/11/1997,Midfield,Right,189,,158000
170498,2015,Billal Sebaihi,France,France,31/05/1992,Attack,Left,179,225000,405000
212595,2015,Alfonso Artabe,Spain,Spain,18/08/1988,Defender,Right,188,113000,360000
124670,2015,Ruben Saldanha,Portugal,Portugal,26/01/1988,Attack,Right,168,,428000
191820,2015,Salva Chamorro,Spain,Spain,08/05/1990,Attack,Right,189,180000,180000
216259,2015,Lucas Souza,Brazil,Brazil,04/07/1990,Midfield,Right,186,810000,1350000
293523,2015,Junior Otoo,Gabon,Gabon,23/05/1994,Defender,Right,177,180000,450000
24713,2015,Nuno Santos,Portugal,Portugal,19/06/1980,Defender,Left,182,,360000
225144,2015,Filipe Ferreira,Portugal,Portugal,20/09/1996,Goalkeeper,Right,193,90000,225000
4678,2015,Markus Berger,Austria,Austria,21/01/1985,Defender,Right,186,,1530000
76076,2015,Enaut Zubikarai,Spain,Spain,26/02/1984,Goalkeeper,,185,,1350000
385794,2015,Bruno Sousa,Portugal,Portugal,15/05/1996,Defender,Right,172,135000,135000
159100,2015,Luis Carlos,Brazil,Brazil,15/06/1987,Attack,Right,170,135000,1350000
72486,2015,Rafa Sousa,Portugal,Portugal,26/08/1988,Midfield,Left,186,45000,630000
34570,2015,Luis Tinoco,Portugal,Portugal,17/10/1986,Defender,Left,186,,630000
27135,2015,Piojo,Argentina,Argentina,07/06/1985,Attack,Right,184,,360000
25106,2015,Evaldo,Brazil,Brazil,18/03/1982,Defender,Left,183,,3780000
128063,2015,Matt Jones,England,England,11/05/1986,Goalkeeper,Right,190,,1620000
34007,2015,Nilson,Brazil,Brazil,26/12/1975,Goalkeeper,Right,185,,1980000
326564,2015,Yahya Boumediene,Belgium,Belgium,23/05/1990,Attack,Right,181,,270000
193321,2015,Luigi Vaccaro,Belgium,Belgium,26/03/1991,Midfield,Right,181,113000,270000
200796,2015,Alexis Scholl,,Belgium,11/03/1996,Defender,Left,179,,90000
143556,2015,Nikola Aksentijevic,Yugoslavia (Republic),Serbia,09/03/1993,Defender,Right,179,360000,1800000
209154,2015,Wanderson Lima,Brazil,Brazil,09/02/1995,Defender,Right,175,,90000
14282,2015,Danielson,Brazil,Brazil,09/01/1981,Defender,Right,186,,1350000
329653,2015,Marcos Barbeiro,,Sao Tome and Principe,29/07/1995,Attack,Right,173,,270000
13483,2015,Mustapha Oussalah,Belgium,Belgium,19/02/1982,Defender,Left,177,,900000
179350,2015,Nii Plange,Ghana,Burkina Faso,26/06/1989,Attack,Right,175,,1260000
58455,2015,Selim Bouadla,France,France,26/08/1988,Attack,Left,171,,720000
58268,2015,Rui Pedro,Portugal,Portugal,02/07/1988,Attack,Right,178,180000,1530000
384575,2015,Mun Ki Hwang,"Korea, South","Korea, South",08/12/1996,Midfield,Right,176,360000,360000
22723,2015,Nuno Piloto,Portugal,Portugal,19/03/1982,Midfield,Right,177,,900000
35455,2015,Andre Marques,Portugal,Portugal,01/08/1987,Defender,Left,186,,720000
72283,2015,Christopher Oualembo,France,DR Congo,31/01/1987,Defender,Right,178,,450000
101506,2015,Aderlan,Brazil,Brazil,18/08/1990,Defender,Right,182,900000,900000
90294,2015,Tripy Makonda,France,France,24/01/1990,Defender,Left,180,45000,585000
350073,2015,Artur Taborda,Portugal,Portugal,12/07/1996,Midfield,Right,183,,45000
381003,2015,William Gustavo,Brazil,Brazil,09/01/1992,Defender,Right,193,68000,135000
34091,2015,Joao Real,Portugal,Portugal,13/05/1983,Defender,Right,185,,720000
126203,2015,Ricardo Nascimento,Brazil,Brazil,07/02/1987,Defender,Left,191,405000,900000
343488,2015,Joao Gomes,Portugal,Portugal,29/04/1997,Goalkeeper,Right,190,,45000
398850,2015,Danila Khakhalev,Russia,Russia,23/01/1997,Attack,Right,175,,135000
121209,2015,Andre Fontes,Portugal,Portugal,27/05/1985,Midfield,Right,179,,720000
398841,2015,Evgeniy Stukanov,Russia,Russia,09/01/1996,Midfield,Left,168,45000,180000
168955,2015,Marko Pavlovski,Yugoslavia (Republic),Serbia,07/02/1994,Midfield,Right,175,248000,630000
231306,2015,Guelor Kanga,Gabon,Gabon,01/09/1990,Midfield,Right,167,2250000,4050000
398847,2015,Sergey Zabrodin,Russia,Russia,25/02/1998,Midfield,Left,169,90000,158000
197650,2015,Emir Dautovic,Slovenia,Slovenia,05/02/1995,Defender,Both,194,,270000
58988,2015,Emidio Rafael,Portugal,Portugal,24/01/1986,Defender,Left,183,,1080000
217921,2015,Aleksey Grechkin,Russia,Russia,05/02/1996,Defender,Left,183,158000,225000
345535,2015,Anton Lazutkin,Russia,Russia,05/11/1994,Defender,Right,177,,45000
398849,2015,Denis Mashkin,Russia,Russia,16/07/1996,Midfield,Right,183,,45000
198496,2015,Thibaut Rausin,,Belgium,03/05/1993,Goalkeeper,,193,90000,180000
123252,2015,Junya Tanaka,Japan,Japan,15/07/1987,Attack,Left,181,225000,3150000
77066,2015,Teofilo Gutierrez,Colombia,Colombia,17/05/1985,Attack,Right,177,360000,3150000
27346,2015,Marcelo Boeck,Brazil,Brazil,28/11/1984,Goalkeeper,Right,191,180000,1620000
253045,2015,Cristian Canga,Colombia,Colombia,23/02/1993,Attack,Right,185,248000,360000
240178,2015,Stas Pokatilov,Kazakhstan,Kazakhstan,08/12/1992,Goalkeeper,Right,190,990000,1530000
398833,2015,Daniil Ostapenko,Russia,Russia,08/06/1995,Midfield,Right,174,,45000
57226,2015,Toze Marreco,Portugal,Portugal,25/07/1987,Attack,Right,183,,810000
257676,2015,Imanol Iriberri,Argentina,Argentina,04/03/1987,Attack,Right,180,90000,270000
189445,2015,Lucas Pugh,Argentina,Argentina,01/01/1994,Attack,,178,68000,315000
182991,2015,Agustin Vuletich,Argentina,Argentina,03/11/1991,Attack,Right,185,675000,675000
379188,2015,Francisco Vera,Paraguay,Paraguay,21/05/1994,Attack,,185,90000,675000
141210,2015,Lee Oliveira,Brazil,Brazil,09/03/1988,Goalkeeper,Right,188,,360000
41102,2015,David Destorme,Belgium,Belgium,30/08/1979,Attack,Left,187,,900000
31245,2015,Jonathan Wilmet,Belgium,Belgium,07/01/1986,Attack,Both,180,,810000
265586,2015,Bilal Jellal,,Morocco,28/03/1996,Midfield,Left,181,,90000
18952,2015,Milos Maric,Jugoslawien (SFR),Serbia,05/03/1982,Midfield,,0,,2480000
107548,2015,Livio Nabab,Guadeloupe,Guadeloupe,14/06/1988,Attack,Right,185,,810000
99973,2015,Gijs Jasper,,Netherlands,15/11/1996,Attack,,0,,45000
208095,2015,Dino Islamovic,Sweden,Montenegro,17/01/1994,Attack,Left,190,540000,720000
363009,2015,Vladislav Suslov,Russia,Russia,13/11/1995,Goalkeeper,Left,190,,90000
160172,2015,Zakaria Msila,Morocco,Morocco,06/04/1992,Midfield,,177,,270000
158419,2015,Luis Leal,Portugal,Sao Tome and Principe,29/05/1987,Attack,Right,176,68000,2069999
124888,2015,Johan Kappelhof,Netherlands,Netherlands,05/08/1990,Defender,Right,180,540000,900000
29456,2015,Rasmus Lindgren,Sweden,Sweden,29/11/1984,Defender,Right,180,,4500000
14511,2015,Carlos Martins,Portugal,Portugal,29/04/1982,Attack,Both,172,,6750000
37950,2015,Joao Vilela,Portugal,Portugal,09/09/1985,Midfield,Right,184,,1080000
37388,2015,Abel Aguilar,Colombia,Colombia,06/01/1985,Midfield,Right,185,,3780000
139339,2015,Joao Amorim,Portugal,Portugal,26/07/1992,Defender,Right,178,180000,720000
138642,2015,Joao Afonso,Portugal,Portugal,11/02/1982,Defender,Right,192,,180000
405191,2015,Kevin Hebbelinck,Belgium,Belgium,08/09/1996,Attack,Right,0,,45000
13972,2015,Tonel,Portugal,Portugal,13/04/1980,Defender,Right,184,,4050000
288506,2015,Caio Rangel,Brazil,Brazil,16/01/1996,Attack,Right,172,360000,2250000
333117,2015,Leandro Ribeiro,Brazil,Brazil,13/01/1995,Attack,Right,178,540000,540000
37954,2015,Hugo Monteiro,Portugal,Portugal,09/05/1985,Attack,Right,176,,360000
34006,2015,Pintassilgo,Portugal,Portugal,30/06/1985,Midfield,Right,168,,990000
29855,2015,Ibou,The Gambia,The Gambia,07/09/1986,Attack,Both,182,,1530000
99859,2015,Rodney Wallace,Costa Rica,Costa Rica,17/06/1988,Midfield,Left,180,,900000
207955,2015,Arthur Irawan,Indonesia,Indonesia,03/03/1993,Midfield,Right,176,90000,113000
184948,2015,Uche Nwofor,Nigeria,Nigeria,17/09/1991,Attack,Right,181,,900000
236960,2015,Tomas Dabo,Guinea-Bissau,Guinea-Bissau,20/10/1993,Defender,Right,173,,1800000
135173,2015,Michael Uchebo,Nigeria,Nigeria,27/09/1990,Attack,Right,194,,720000
150846,2015,Yoro Ly,Senegal,Senegal,27/08/1988,Attack,Right,179,,405000
212982,2015,Ibrahima Faye,Senegal,Senegal,13/12/1992,Attack,Right,170,,45000
185937,2015,Ancelmo Junior,Brazil,Brazil,03/04/1990,Attack,Right,180,,180000
161093,2015,Diego Lima,Brazil,Brazil,30/09/1988,Attack,Right,176,,315000
51574,2015,Mario Martinez,Spain,Spain,25/03/1985,Attack,Right,173,,1800000
112611,2015,Leozinho,Brazil,Brazil,07/06/1988,Attack,Right,170,,405000
183385,2015,Fabio Lopes,Portugal,Portugal,10/01/1993,Midfield,Right,173,,68000
143622,2015,Reuben Gabriel,Nigeria,Nigeria,25/09/1990,Midfield,Right,195,,585000
349952,2015,Ian Pereira,Brazil,Brazil,05/11/1996,Defender,Right,173,,45000
125125,2015,Emiliano Albin,Uruguay,Uruguay,24/01/1989,Defender,Right,175,68000,720000
175247,2015,Gideao,Brazil,Brazil,19/12/1987,Goalkeeper,Right,190,,315000
236541,2015,Salim Cisse,Guinea,Guinea,24/12/1992,Attack,Left,185,68000,1800000
153033,2015,Maciej Makuszewski,Poland,Poland,29/09/1989,Attack,Right,176,180000,1170000
108820,2015,Ulises Davila,Mexico,Mexico,13/04/1991,Attack,Left,172,720000,1350000
276596,2015,Cristian Tissone,Argentina,Argentina,08/02/1988,Midfield,Right,188,,90000
65542,2015,Tiago Terroso,Portugal,Portugal,13/01/1988,Midfield,Left,178,,900000
34706,2015,Dani,Portugal,Portugal,30/01/1982,Midfield,Right,183,,1580000
267967,2015,Hamad Al Yami,Saudi Arabia,Saudi Arabia,17/05/1999,Defender,Right,173,135000,270000
45025,2015,Paulo Vinicius,Brazil,Brazil,12/08/1984,Defender,Right,186,585000,3600000
41208,2015,Christian Pouga,Cameroon,Cameroon,19/06/1986,Attack,Right,193,,900000
25211,2015,Tiago Valente,Portugal,Portugal,24/04/1985,Defender,Right,186,,1350000
259014,2015,Fabio Pala,Portugal,Portugal,30/10/1992,Defender,Right,178,,90000
83757,2015,William Alves,Brazil,Brazil,29/04/1987,Defender,Right,189,,450000
313968,2015,Rivaldinho,Brazil,Brazil,29/04/1995,Attack,Both,187,270000,990000
